time,ego_velocity,leader_velocity,ego_acceleration,leader_acceleration,space_gap
580.1,31.294430220272428,30.783,0.0,-2.079999999999511,136.9895508153765
580.2,31.294430220272428,30.618,0.0,-1.6499999999996517,136.93015779334925
580.3,31.294430220272428,30.576,0.0,-0.42000000000036236,136.86041477132207
580.4,31.282053430841227,30.556,-0.12376789431196944,-0.19999999999995027,136.78819058876638
580.5,31.262777140098212,30.539,-0.19276290743009342,-0.16999999999995594,136.7156990602194
580.6,31.237365808359957,30.523,-0.25411331738250115,-0.15999999999998152,136.64379191279647
580.7,31.206741557512935,30.508,-0.3062425084701429,-0.14999999999997157,136.5731365445028
580.8,31.17194042290534,30.499,-0.3480113460762569,-0.09000000000008526,136.50455244548195
580.9,31.13423881569653,30.504,-0.3770160720880096,0.050000000000014214,136.43939348355184
581.0,31.095382139173164,30.519,-0.3885667652335602,0.14999999999993605,136.37906243580835
581.1,31.057411610396343,30.522,-0.3797052877681085,0.029999999999994316,136.32347274832986
581.2,31.021799525089946,30.518,-0.3561208530639033,-0.039999999999968734,136.27151219155553
581.3,30.98958694603446,30.514,-0.3221257905551501,-0.04000000000004974,136.22254286799935
581.4,30.96059562488449,30.515,-0.2899132114996351,0.010000000000009947,136.1764837394534
581.5,30.934503435849518,30.519,-0.2609218903496716,0.039999999999968734,136.1334287864167
581.6,30.911020465718043,30.526,-0.23482970131470446,0.06999999999999858,136.0934025913383
581.7,30.889885792599713,30.534,-0.21134673118323402,0.079999999999973,136.0563572784224
581.8,30.87086458679324,30.545,-0.19021205806491062,0.1100000000001279,136.0222697594528
581.9,30.853745501567392,30.554,-0.17119085225841957,0.08999999999994741,135.99098925503475
582.0,30.838338324864132,30.56,-0.1540717670325776,0.05999999999998863,135.96208506371318
582.1,30.824471865831196,30.565,-0.13866459032931985,0.050000000000014214,135.9351945541784
582.2,30.811992052701555,30.569,-0.12479813129638787,0.039999999999968734,135.91007135825174
582.3,30.811992052701555,30.576,0.0,0.07000000000007817,135.8861221529816
582.4,30.811992052701555,30.586,0.0,0.09999999999995737,135.86302294771144
582.5,30.811992052701555,30.593,0.0,0.06999999999999858,135.84077374244129
582.6,30.811992052701555,30.595,0.0,0.019999999999984367,135.81897453717113
582.7,30.811992052701555,30.594,0.0,-0.00999999999997442,135.79722533190096
582.8,30.811992052701555,30.594,0.0,0.0,135.77542612663083
582.9,30.811992052701555,30.597,0.0,0.029999999999994316,135.75377692136067
583.0,30.811992052701555,30.601,0.0,0.039999999999968734,135.7324777160905
583.1,30.811992052701555,30.604,0.0,0.029999999999994316,135.71152851082033
583.2,30.811992052701555,30.607,0.0,0.029999999999994316,135.69087930555017
583.3,30.811992052701555,30.607,0.0,0.0,135.67038010028003
583.4,30.811992052701555,30.603,0.0,-0.039999999999968734,135.64968089500988
583.5,30.811992052701555,30.599,0.0,-0.04000000000000426,135.62858168973972
583.6,30.811992052701555,30.594,0.0,-0.049999999999978686,135.60703248446956
583.7,30.811992052701555,30.589,0.0,-0.050000000000014214,135.5849832791994
583.8,30.811992052701555,30.584,0.0,-0.05000000000003553,135.56243407392927
583.9,30.811992052701555,30.578,0.0,-0.05999999999998863,135.5393348686591
584.0,30.811992052701555,30.571,0.0,-0.06999999999996305,135.51558566338895
584.1,30.811992052701555,30.563,0.0,-0.08000000000000852,135.4910864581188
584.2,30.811992052701555,30.553,0.0,-0.09999999999995737,135.46568725284862
584.3,30.811992052701555,30.542,0.0,-0.11000000000009237,135.4392380475785
584.4,30.811992052701555,30.532,0.0,-0.0999999999999929,135.41173884230832
584.5,30.811992052701555,30.523,0.0,-0.08999999999998294,135.38328963703816
584.6,30.811992052701555,30.515,0.0,-0.079999999999973,135.353990431768
584.7,30.811992052701555,30.502,0.0,-0.1299999999999872,135.32364122649784
584.8,30.811992052701555,30.487,0.0,-0.1500000000001421,135.2918920212277
584.9,30.811992052701555,30.472,0.0,-0.14999999999993605,135.25864281595756
585.0,30.811992052701555,30.459,0.0,-0.1299999999999872,135.2239936106874
585.1,30.811992052701555,30.449,0.0,-0.09999999999995737,135.18819440541722
585.2,30.811992052701555,30.439,0.0,-0.0999999999999929,135.15139520014705
585.3,30.811992052701555,30.43,0.0,-0.09000000000008526,135.11364599487692
585.4,30.811992052701555,30.418,0.0,-0.11999999999997726,135.07484678960677
