time,ego_velocity,leader_velocity,space_gap,acc_acceleration
803.6,28.608,28.206,31.792,0.025707
803.7,28.608,28.198,31.76,0.017736
803.8,28.608,28.189,31.728,0.013603
803.9,28.607,28.179,31.695,0.019802
804,28.605,28.167,31.662,0.032575
804.1,28.603,28.157,31.628,0.042065
804.2,28.604,28.157,31.589,0.037716
804.3,28.609,28.162,31.543,0.019663
804.4,28.614,28.167,31.497,0.0029649
804.5,28.614,28.169,31.459,0
804.6,28.61,28.174,31.425,0
804.7,28.603,28.182,31.392,0
804.8,28.595,28.188,31.355,-0.0044407
804.9,28.579,28.192,31.314,-0.10306
805,28.558,28.193,31.276,-0.24465
805.1,28.54,28.197,31.245,-0.31355
805.2,28.527,28.205,31.22,-0.27551
805.3,28.515,28.216,31.198,-0.19797
805.4,28.503,28.228,31.176,-0.12736
805.5,28.488,28.24,31.151,-0.086736
805.6,28.471,28.253,31.124,-0.052997
805.7,28.46,28.272,31.098,-0.032694
805.8,28.454,28.298,31.074,-0.024925
805.9,28.449,28.327,31.052,-0.019947
806,28.447,28.36,31.031,-0.015476
806.1,28.448,28.393,31.011,-0.0096485
806.2,28.452,28.428,30.99,-0.0036922
806.3,28.455,28.462,30.975,-0.00018967
806.4,28.457,28.496,30.975,0
806.5,28.46,28.53,30.985,0
806.6,28.461,28.563,31,0
806.7,28.46,28.592,31.019,-0.0087619
806.8,28.452,28.614,31.047,-0.047233
806.9,28.443,28.635,31.08,-0.0856
807,28.442,28.663,31.111,-0.085281
807.1,28.447,28.697,31.142,-0.011098
807.2,28.454,28.732,31.174,0.077012
807.3,28.461,28.762,31.206,0.10563
807.4,28.466,28.789,31.237,0.075369
807.5,28.471,28.814,31.27,0.031679
807.6,28.475,28.839,31.306,0.0096001
807.7,28.479,28.868,31.35,0.011004
807.8,28.482,28.902,31.405,0.01369
807.9,28.483,28.936,31.466,0.015452
808,28.482,28.967,31.525,0.012947
808.1,28.478,28.997,31.585,0.0061945
808.2,28.475,29.028,31.648,0.00064403
808.3,28.475,29.062,31.715,0
808.4,28.476,29.097,31.789,0
808.5,28.476,29.133,31.865,0
808.6,28.475,29.167,31.938,-0.0059457
808.7,28.468,29.196,32.01,-0.038373
808.8,28.462,29.225,32.083,-0.067919
808.9,28.462,29.26,32.16,-0.062842
809,28.467,29.301,32.241,-0.032044
809.1,28.473,29.339,32.324,-0.0040671
809.2,28.477,29.369,32.41,0
809.3,28.481,29.394,32.499,0
809.4,28.484,29.417,32.591,0
809.5,28.488,29.44,32.69,0.0035682
809.6,28.492,29.464,32.798,0.034276
809.7,28.495,29.486,32.905,0.07788
809.8,28.502,29.506,32.997,0.11226
809.9,28.516,29.532,33.075,0.1423
810,28.536,29.562,33.151,0.16821
810.1,28.553,29.591,33.233,0.179
810.2,28.566,29.619,33.332,0.17245
810.3,28.578,29.652,33.452,0.1598
810.4,28.588,29.685,33.579,0.15076
810.5,28.598,29.715,33.699,0.15004
810.6,28.607,29.743,33.816,0.14989
810.7,28.615,29.772,33.935,0.14981
810.8,28.624,29.803,34.058,0.15306
810.9,28.634,29.835,34.186,0.17156
811,28.644,29.867,34.316,0.19151
811.1,28.655,29.9,34.451,0.19363
811.2,28.667,29.933,34.591,0.15284
811.3,28.681,29.966,34.732,0.099515
811.4,28.693,29.993,34.872,0.073413
811.5,28.703,30.015,35.011,0.060548
811.6,28.713,30.036,35.152,0.051841
811.7,28.726,30.057,35.298,0.050329
811.8,28.745,30.081,35.446,0.11066
811.9,28.767,30.108,35.598,0.21028
812,28.79,30.137,35.75,0.27732
812.1,28.815,30.168,35.906,0.31493
812.2,28.84,30.199,36.062,0.34251
812.3,28.867,30.23,36.212,0.34931
812.4,28.893,30.259,36.353,0.30668
812.5,28.92,30.29,36.502,0.25469
812.6,28.948,30.324,36.687,0.23284
812.7,28.978,30.362,36.913,0.21794
812.8,29.005,30.391,37.083,0.21557
812.9,29.03,30.414,37.213,0.22873
813,29.054,30.435,37.331,0.24138
813.1,29.078,30.455,37.451,0.24135
813.2,29.102,30.469,37.563,0.23761
813.3,29.126,30.48,37.685,0.2312
813.4,29.153,30.486,37.85,0.21145
813.5,29.181,30.48,38.067,0.1512
813.6,29.209,30.478,38.24,0.11971
813.7,29.235,30.48,38.376,0.14911
813.8,29.26,30.478,38.511,0.19135
813.9,29.285,30.464,38.683,0.21086
814,29.311,30.433,38.891,0.22403
814.1,29.333,30.414,39.052,0.22753
814.2,29.35,30.4,39.179,0.22205
814.3,29.366,30.389,39.296,0.21486
814.4,29.384,30.381,39.416,0.21302
814.5,29.404,30.38,39.533,0.21968
814.6,29.426,30.38,39.653,0.2301
814.7,29.45,30.378,39.789,0.24427
814.8,29.476,30.376,39.941,0.2594
814.9,29.502,30.371,40.089,0.23774
815,29.528,30.364,40.232,0.1566
815.1,29.554,30.364,40.332,0.12631
815.2,29.581,30.37,40.402,0.14609
815.3,29.609,30.377,40.467,0.1758
815.4,29.64,30.376,40.549,0.21467
815.5,29.671,30.362,40.644,0.25984
815.6,29.699,30.356,40.717,0.28787
815.7,29.721,30.353,40.774,0.30416
815.8,29.742,30.35,40.826,0.31551
815.9,29.763,30.349,40.881,0.31742
816,29.788,30.351,40.938,0.28809
816.1,29.812,30.355,40.993,0.24623
816.2,29.834,30.357,41.042,0.22577
816.3,29.851,30.355,41.087,0.21823
816.4,29.867,30.355,41.131,0.21391
816.5,29.885,30.358,41.177,0.21564
816.6,29.903,30.364,41.224,0.22623
816.7,29.922,30.372,41.271,0.23481
816.8,29.94,30.382,41.319,0.22277
816.9,29.96,30.394,41.367,0.18468
817,29.976,30.403,41.418,0.1467
817.1,29.988,30.405,41.477,0.11445
817.2,29.998,30.404,41.547,0.088615
817.3,30.012,30.409,41.606,0.097499
817.4,30.031,30.419,41.657,0.14947
817.5,30.05,30.434,41.702,0.18582
817.6,30.069,30.45,41.742,0.20121
817.7,30.087,30.465,41.778,0.21076
817.8,30.1,30.476,41.812,0.19832
817.9,30.111,30.484,41.841,0.1229
818,30.121,30.492,41.872,0.068935
818.1,30.132,30.5,41.913,0.084412
818.2,30.144,30.507,41.968,0.10831
818.3,30.155,30.513,42.012,0.093934
818.4,30.166,30.52,42.047,0.05348
818.5,30.181,30.529,42.078,0.065949
818.6,30.202,30.542,42.107,0.15338
818.7,30.222,30.558,42.131,0.20315
818.8,30.238,30.573,42.151,0.22354
818.9,30.254,30.587,42.172,0.23479
819,30.27,30.6,42.203,0.22231
819.1,30.286,30.609,42.247,0.17513
819.2,30.299,30.612,42.285,0.15147
819.3,30.309,30.61,42.317,0.14131
819.4,30.321,30.611,42.347,0.13813
819.5,30.335,30.616,42.372,0.16449
819.6,30.35,30.622,42.399,0.19669
819.7,30.367,30.628,42.439,0.1797
819.8,30.386,30.635,42.494,0.11703
819.9,30.407,30.643,42.53,0.090064
820,30.432,30.656,42.554,0.083872
820.1,30.453,30.665,42.575,0.081602
820.2,30.469,30.664,42.597,0.12175
820.3,30.481,30.655,42.621,0.17461
820.4,30.49,30.65,42.638,0.16855
820.5,30.496,30.647,42.652,0.13862
820.6,30.504,30.646,42.665,0.11415
820.7,30.519,30.65,42.682,0.11037
820.8,30.543,30.658,42.701,0.10895
820.9,30.56,30.661,42.71,0.10987
821,30.57,30.659,42.715,0.12334
821.1,30.581,30.658,42.718,0.14167
821.2,30.596,30.661,42.72,0.16538
821.3,30.614,30.664,42.721,0.18646
821.4,30.629,30.669,42.721,0.17532
821.5,30.644,30.674,42.722,0.13477
821.6,30.659,30.681,42.726,0.12851
821.7,30.674,30.689,42.737,0.17352
821.8,30.686,30.693,42.748,0.20326
821.9,30.695,30.694,42.76,0.13875
822,30.703,30.691,42.771,0.052858
822.1,30.715,30.686,42.781,0.040741
822.2,30.727,30.668,42.79,0.037453
822.3,30.729,30.633,42.786,0.034945
822.4,30.729,30.59,42.766,0.033006
822.5,30.733,30.55,42.763,0.030322
822.6,30.752,30.524,42.766,0.0267
822.7,30.771,30.503,42.763,0.027254
822.8,30.784,30.482,42.735,0.11362
822.9,30.796,30.457,42.694,0.19761
823,30.805,30.421,42.649,0.14999
823.1,30.813,30.373,42.588,0.064934
823.2,30.822,30.326,42.531,0.062807
823.3,30.831,30.28,42.476,0.090841
823.4,30.838,30.244,42.432,0.099028
823.5,30.842,30.215,42.397,0.093365
823.6,30.846,30.187,42.363,0.086483
823.7,30.85,30.156,42.318,0.084821
823.8,30.854,30.122,42.265,0.098099
823.9,30.858,30.089,42.206,0.11659
824,30.862,30.059,42.142,0.12477
824.1,30.868,30.03,42.071,0.12569
824.2,30.874,30.004,41.995,0.12624
824.3,30.88,29.984,41.917,0.12636
824.4,30.887,29.968,41.835,0.12323
824.5,30.894,29.955,41.752,0.1161
824.6,30.896,29.944,41.669,0.10604
824.7,30.896,29.933,41.587,0.072579
824.8,30.895,29.923,41.504,0.026366
824.9,30.894,29.918,41.416,0.0031169
825,30.894,29.915,41.323,0.0013739
825.1,30.894,29.913,41.228,0.00031804
825.2,30.895,29.914,41.138,0.00029152
825.3,30.898,29.923,41.048,0.031056
825.4,30.903,29.936,40.963,0.081414
825.5,30.906,29.944,40.883,0.10698
825.6,30.901,29.943,40.809,0.081209
825.7,30.891,29.938,40.738,0.033724
825.8,30.885,29.937,40.669,0.0048441
825.9,30.883,29.942,40.601,0.0022333
826,30.882,29.95,40.535,0.00061752
826.1,30.882,29.959,40.469,3.1207e-06
826.2,30.884,29.967,40.398,0
826.3,30.889,29.975,40.321,0
826.4,30.892,29.982,40.245,0
826.5,30.889,29.984,40.173,0
826.6,30.881,29.985,40.105,0
826.7,30.875,29.989,40.038,0
826.8,30.876,29.997,39.973,-0.012213
826.9,30.881,30.007,39.909,-0.049011
827,30.885,30.016,39.846,-0.078255
827.1,30.887,30.024,39.784,-0.062654
827.2,30.888,30.031,39.725,-0.0017364
827.3,30.889,30.039,39.665,0.049359
827.4,30.889,30.046,39.603,0.048561
827.5,30.89,30.052,39.538,0.026049
827.6,30.891,30.06,39.472,0.0046136
827.7,30.891,30.069,39.408,0.0081622
827.8,30.892,30.081,39.344,0.057118
827.9,30.893,30.095,39.282,0.10264
828,30.896,30.112,39.219,0.098446
828.1,30.903,30.132,39.156,0.062636
828.2,30.908,30.153,39.095,0.018429
828.3,30.906,30.167,39.038,-0.021036
828.4,30.891,30.171,38.986,-0.067018
828.5,30.878,30.176,38.936,-0.10114
828.6,30.876,30.191,38.884,-0.10173
828.7,30.879,30.211,38.831,-0.0667
828.8,30.884,30.231,38.778,-0.026185
828.9,30.887,30.251,38.726,-0.01016
829,30.889,30.271,38.674,-0.0064983
829.1,30.891,30.289,38.62,-0.003286
829.2,30.893,30.304,38.559,0.0083591
829.3,30.895,30.318,38.489,0.050759
829.4,30.897,30.331,38.417,0.093856
829.5,30.9,30.344,38.346,0.099695
829.6,30.903,30.359,38.275,0.064827
829.7,30.905,30.373,38.204,0.022828
829.8,30.905,30.382,38.132,0.0066554
829.9,30.9,30.384,38.059,0.0028316
830,30.894,30.385,37.988,0.00054121
830.1,30.892,30.392,37.923,0
830.2,30.892,30.402,37.862,0
830.3,30.892,30.411,37.806,0
830.4,30.892,30.419,37.757,-0.0011467
830.5,30.888,30.423,37.714,-0.033057
830.6,30.881,30.422,37.673,-0.078959
830.7,30.874,30.419,37.631,-0.098714
830.8,30.867,30.415,37.588,-0.088905
830.9,30.859,30.409,37.548,-0.069967
831,30.854,30.405,37.512,-0.051256
831.1,30.851,30.402,37.481,-0.031889
831.2,30.848,30.4,37.452,-0.012243
831.3,30.847,30.4,37.42,-0.0020807
831.4,30.85,30.404,37.382,-0.00098014
831.5,30.855,30.415,37.336,-0.00028511
831.6,30.859,30.424,37.288,-4.4919e-06
831.7,30.852,30.421,37.243,-0.0053874
831.8,30.836,30.408,37.2,-0.020968
831.9,30.824,30.398,37.156,-0.039467
832,30.822,30.397,37.111,-0.060386
832.1,30.821,30.396,37.062,-0.086346
832.2,30.82,30.396,37.013,-0.10285
832.3,30.819,30.395,36.964,-0.088084
832.4,30.818,30.395,36.915,-0.040303
832.5,30.817,30.395,36.867,-0.003278
832.6,30.814,30.393,36.822,-0.00058927
832.7,30.809,30.389,36.778,-0.00020694
832.8,30.805,30.386,36.738,-2.0296e-05
832.9,30.804,30.385,36.704,-0.0045965
833,30.808,30.385,36.677,-0.027957
833.1,30.811,30.386,36.65,-0.051213
833.2,30.81,30.385,36.62,-0.052161
833.3,30.805,30.38,36.589,-0.029384
833.4,30.799,30.374,36.556,-0.0052673
833.5,30.797,30.372,36.52,0
833.6,30.796,30.371,36.481,0
833.7,30.795,30.37,36.439,0
833.8,30.794,30.37,36.396,-0.0011113
833.9,30.793,30.371,36.351,-0.013164
834,30.792,30.373,36.304,-0.027681
834.1,30.79,30.374,36.255,-0.031262
834.2,30.785,30.372,36.202,-0.021176
834.3,30.78,30.369,36.148,-0.0079033
834.4,30.778,30.367,36.093,-0.0022072
834.5,30.788,30.374,36.036,-0.0014365
834.6,30.803,30.387,35.979,-0.00093248
834.7,30.814,30.398,35.924,0.0013183
834.8,30.819,30.403,35.869,0.057631
834.9,30.824,30.409,35.818,0.14333
835,30.828,30.414,35.774,0.18428
835.1,30.834,30.423,35.737,0.14766
835.2,30.839,30.433,35.703,0.080041
835.3,30.844,30.442,35.666,0.031683
835.4,30.846,30.452,35.622,0.018535
835.5,30.848,30.466,35.571,0.010009
835.6,30.849,30.477,35.535,0.0053509
835.7,30.85,30.486,35.51,0.0024093
835.8,30.85,30.494,35.486,0.00046755
835.9,30.85,30.502,35.457,0
836,30.846,30.506,35.423,0
836.1,30.843,30.509,35.388,0
836.2,30.843,30.517,35.35,0.0041721
836.3,30.849,30.532,35.31,0.036608
836.4,30.857,30.548,35.269,0.071526
836.5,30.858,30.558,35.23,0.073647
836.6,30.858,30.565,35.193,0.039913
836.7,30.858,30.573,35.152,0.0065849
836.8,30.859,30.584,35.099,0.015048
836.9,30.861,30.601,35.031,0.07008
837,30.864,30.618,34.989,0.10295
837.1,30.868,30.635,34.962,0.10605
837.2,30.873,30.653,34.939,0.10788
837.3,30.875,30.67,34.918,0.10801
837.4,30.874,30.685,34.899,0.082396
837.5,30.871,30.699,34.881,0.034686
837.6,30.865,30.71,34.862,-0.024628
837.7,30.853,30.716,34.843,-0.10973
837.8,30.844,30.725,34.824,-0.1546
837.9,30.843,30.738,34.807,-0.11509
838,30.842,30.75,34.79,-0.041839
838.1,30.841,30.762,34.774,-0.0032012
838.2,30.834,30.773,34.761,-0.0076466
838.3,30.824,30.783,34.751,-0.015052
838.4,30.818,30.791,34.741,-0.017246
838.5,30.815,30.797,34.734,-0.01355
838.6,30.813,30.802,34.727,-0.0092165
838.7,30.808,30.804,34.721,-0.014801
838.8,30.795,30.797,34.714,-0.055774
838.9,30.785,30.792,34.71,-0.091885
839,30.785,30.799,34.71,-0.090585
839.1,30.79,30.81,34.715,-0.076981
839.2,30.794,30.82,34.721,-0.058827
839.3,30.797,30.829,34.722,-0.031467
839.4,30.799,30.836,34.723,0.0065981
839.5,30.801,30.841,34.723,0.028708
839.6,30.8,30.848,34.727,0.024577
839.7,30.8,30.856,34.739,0.012135
839.8,30.8,30.862,34.754,-0.0037785
839.9,30.804,30.87,34.776,-0.034728
840,30.81,30.881,34.793,-0.065336
840.1,30.817,30.891,34.796,-0.057398
840.2,30.824,30.902,34.793,0.043541
840.3,30.831,30.913,34.791,0.14508
840.4,30.835,30.919,34.793,0.14415
840.5,30.837,30.924,34.804,0.069081
840.6,30.839,30.929,34.822,0.0053999
840.7,30.845,30.936,34.84,0.020619
840.8,30.853,30.946,34.865,0.082033
840.9,30.858,30.953,34.893,0.12554
841,30.856,30.953,34.922,0.10627
841.1,30.851,30.949,34.954,0.052594
841.2,30.847,30.948,34.988,0.0050718
841.3,30.85,30.953,35.025,-0.017917
841.4,30.858,30.964,35.066,-0.035803
841.5,30.862,30.971,35.099,-0.042721
841.6,30.861,30.976,35.127,0.0037713
841.7,30.858,30.98,35.15,0.083446
841.8,30.855,30.981,35.168,0.1188
841.9,30.847,30.975,35.184,0.031413
842,30.837,30.967,35.196,-0.09488
842.1,30.835,30.968,35.201,-0.12785
842.2,30.835,30.974,35.203,-0.11509
842.3,30.836,30.981,35.205,-0.093998
842.4,30.835,30.987,35.21,-0.0645
842.5,30.832,30.993,35.221,-0.014376
842.6,30.826,30.998,35.231,0.019292
842.7,30.819,31.004,35.232,-0.026405
842.8,30.809,31.011,35.231,-0.13477
842.9,30.806,31.02,35.233,-0.17063
843,30.813,31.037,35.245,-0.06253
843.1,30.819,31.05,35.265,0.040956
843.2,30.818,31.049,35.29,0.040124
843.3,30.813,31.044,35.334,0.026592
843.4,30.811,31.041,35.386,0.011293
843.5,30.812,31.039,35.439,-0.0077988
843.6,30.815,31.028,35.496,-0.028349
843.7,30.817,31.014,35.522,-0.037154
843.8,30.815,30.997,35.538,-0.025969
843.9,30.812,30.976,35.548,-0.0076275
844,30.81,30.955,35.554,0
844.1,30.809,30.933,35.558,0
844.2,30.807,30.91,35.561,0
844.3,30.808,30.887,35.56,0
844.4,30.811,30.865,35.555,0
844.5,30.814,30.842,35.551,0
844.6,30.812,30.814,35.552,0
844.7,30.805,30.781,35.56,0
844.8,30.798,30.761,35.561,-0.00050602
844.9,30.792,30.747,35.555,-0.0075788
845,30.788,30.735,35.55,-0.019859
845.1,30.786,30.725,35.551,-0.045646
845.2,30.785,30.715,35.561,-0.088321
845.3,30.784,30.705,35.576,-0.11535
845.4,30.782,30.692,35.591,-0.092025
845.5,30.778,30.678,35.609,-0.034311
845.6,30.775,30.664,35.624,-5.8065e-05
845.7,30.774,30.649,35.631,-0.0039364
845.8,30.773,30.632,35.635,-0.01423
845.9,30.772,30.612,35.638,-0.027565
846,30.771,30.592,35.632,-0.050901
846.1,30.77,30.571,35.595,-0.084002
846.2,30.769,30.549,35.543,-0.10345
846.3,30.77,30.53,35.492,-0.050204
846.4,30.772,30.512,35.434,0.070851
846.5,30.774,30.493,35.372,0.14036
846.6,30.773,30.475,35.314,0.11217
846.7,30.771,30.457,35.259,0.049134
846.8,30.769,30.439,35.202,-0.011865
846.9,30.766,30.419,35.14,-0.066407
847,30.762,30.398,35.072,-0.11796
847.1,30.76,30.387,35.027,-0.13711
847.2,30.762,30.384,34.996,-0.051725
847.3,30.766,30.382,34.969,0.076713
847.4,30.767,30.378,34.941,0.11588
847.5,30.767,30.374,34.912,0.071512
847.6,30.767,30.369,34.885,0.016507
847.7,30.766,30.361,34.858,0.0011864
847.8,30.759,30.342,34.833,0.0007521
847.9,30.751,30.322,34.809,0.00034337
848,30.751,30.309,34.787,-0.010422
848.1,30.753,30.299,34.768,-0.055092
848.2,30.757,30.29,34.746,-0.09855
848.3,30.759,30.279,34.712,-0.10045
848.4,30.762,30.266,34.657,-0.054941
848.5,30.763,30.253,34.593,-0.0081836
848.6,30.761,30.239,34.534,0
848.7,30.75,30.216,34.476,0
848.8,30.738,30.195,34.413,0
848.9,30.732,30.181,34.333,-0.044146
849,30.728,30.17,34.233,-0.12813
849.1,30.722,30.163,34.164,-0.15023
849.2,30.714,30.156,34.115,-0.13822
849.3,30.704,30.148,34.071,-0.11994
849.4,30.688,30.134,34.024,-0.096538
849.5,30.664,30.113,33.979,-0.064558
849.6,30.642,30.096,33.929,-0.04825
849.7,30.626,30.087,33.861,-0.1003
849.8,30.612,30.084,33.773,-0.19047
849.9,30.596,30.078,33.712,-0.22073
850,30.573,30.064,33.669,-0.14851
850.1,30.551,30.051,33.631,-0.076414
850.2,30.535,30.046,33.59,-0.085655
850.3,30.522,30.045,33.547,-0.12363
850.4,30.509,30.045,33.505,-0.15961
850.5,30.492,30.042,33.466,-0.17388
850.6,30.473,30.036,33.431,-0.18335
850.7,30.453,30.029,33.395,-0.18878
850.8,30.434,30.022,33.353,-0.1866
850.9,30.413,30.013,33.305,-0.17297
851,30.395,30.006,33.257,-0.15882
851.1,30.382,30.005,33.214,-0.15745
851.2,30.373,30.01,33.175,-0.1795
851.3,30.365,30.016,33.138,-0.20166
851.4,30.354,30.02,33.101,-0.19848
851.5,30.342,30.021,33.067,-0.17525
851.6,30.329,30.024,33.03,-0.14872
851.7,30.317,30.034,32.986,-0.12275
851.8,30.305,30.05,32.932,-0.095984
851.9,30.293,30.064,32.895,-0.084818
852,30.283,30.075,32.869,-0.088239
852.1,30.272,30.087,32.846,-0.095717
852.2,30.261,30.099,32.824,-0.105
852.3,30.247,30.11,32.8,-0.12101
852.4,30.233,30.121,32.783,-0.13764
852.5,30.217,30.131,32.777,-0.14757
852.6,30.199,30.141,32.775,-0.15545
852.7,30.185,30.154,32.773,-0.1588
852.8,30.175,30.169,32.774,-0.14481
852.9,30.167,30.183,32.781,-0.11701
853,30.161,30.199,32.791,-0.096253
853.1,30.156,30.217,32.797,-0.089022
853.2,30.152,30.239,32.802,-0.083836
853.3,30.15,30.251,32.81,-0.074552
853.4,30.149,30.26,32.826,-0.047271
853.5,30.149,30.266,32.844,-0.016079
853.6,30.149,30.27,32.863,-0.0039578
853.7,30.149,30.274,32.883,-0.0017653
853.8,30.151,30.278,32.902,-0.0004193
853.9,30.153,30.28,32.919,0
854,30.16,30.285,32.935,0
854.1,30.172,30.294,32.947,0
854.2,30.183,30.301,32.95,0.00015838
854.3,30.193,30.305,32.95,0.046958
854.4,30.202,30.308,32.951,0.12625
854.5,30.21,30.309,32.952,0.16417
854.6,30.215,30.307,32.953,0.15908
854.7,30.219,30.305,32.955,0.14819
854.8,30.225,30.305,32.957,0.135
854.9,30.235,30.309,32.958,0.11544
855,30.241,30.31,32.96,0.091921
855.1,30.242,30.307,32.963,0.062788
855.2,30.242,30.305,32.971,0.026312
855.3,30.242,30.303,32.982,0.0028449
855.4,30.241,30.302,32.993,0.00097774
855.5,30.238,30.299,33.007,0.0006707
855.6,30.234,30.296,33.025,0.00011075
855.7,30.228,30.293,33.047,-0.028743
855.8,30.22,30.294,33.077,-0.095424
855.9,30.209,30.292,33.104,-0.1493
856,30.191,30.283,33.127,-0.19647
856.1,30.17,30.273,33.15,-0.22876
856.2,30.155,30.272,33.18,-0.21511
856.3,30.141,30.279,33.214,-0.15318
856.4,30.127,30.278,33.24,-0.11943
856.5,30.108,30.269,33.26,-0.16578
856.6,30.089,30.258,33.277,-0.23367
856.7,30.077,30.251,33.293,-0.24418
856.8,30.068,30.247,33.308,-0.19898
856.9,30.062,30.243,33.323,-0.14262
857,30.055,30.237,33.338,-0.094705
857.1,30.05,30.229,33.354,-0.045672
857.2,30.047,30.222,33.371,-0.015467
857.3,30.048,30.215,33.393,-0.0066381
857.4,30.051,30.204,33.423,-0.0012084
857.5,30.056,30.195,33.438,0
857.6,30.065,30.193,33.447,0
857.7,30.077,30.192,33.454,0
857.8,30.088,30.186,33.464,0.010567
857.9,30.099,30.175,33.474,0.036184
858,30.108,30.166,33.476,0.063212
858.1,30.115,30.158,33.474,0.096164
858.2,30.122,30.151,33.471,0.11093
858.3,30.131,30.145,33.467,0.10113
858.4,30.141,30.141,33.463,0.084963
858.5,30.15,30.14,33.462,0.077051
858.6,30.16,30.14,33.463,0.096656
858.7,30.169,30.141,33.464,0.12728
858.8,30.179,30.141,33.466,0.13477
858.9,30.191,30.142,33.467,0.11769
859,30.201,30.142,33.469,0.09203
859.1,30.203,30.137,33.469,0.069392
859.2,30.2,30.13,33.47,0.043775
859.3,30.198,30.124,33.47,0.025385
859.4,30.2,30.119,33.467,0.033186
859.5,30.208,30.119,33.451,0.071396
859.6,30.215,30.119,33.428,0.10203
859.7,30.218,30.117,33.406,0.08647
859.8,30.22,30.114,33.383,0.036113
859.9,30.222,30.11,33.355,0.002029
860,30.223,30.104,33.315,0.00071136
860.1,30.224,30.096,33.258,0.00016931
860.2,30.225,30.096,33.217,6.4132e-05
860.3,30.231,30.101,33.185,0.016632
860.4,30.238,30.109,33.158,0.043994
860.5,30.242,30.112,33.136,0.055294
860.6,30.239,30.11,33.116,0.036612
860.7,30.235,30.106,33.1,0.0094319
860.8,30.233,30.106,33.085,0
860.9,30.233,30.108,33.07,0
861,30.233,30.11,33.06,0
861.1,30.234,30.114,33.059,0
861.2,30.237,30.12,33.062,0
861.3,30.24,30.127,33.065,0
861.4,30.239,30.132,33.069,-0.003644
861.5,30.233,30.136,33.075,-0.018622
861.6,30.226,30.138,33.08,-0.031097
861.7,30.221,30.134,33.082,-0.03078
861.8,30.216,30.128,33.084,-0.026115
861.9,30.213,30.124,33.085,-0.020248
862,30.213,30.124,33.083,-0.013488
862.1,30.214,30.128,33.07,-0.0049894
862.2,30.214,30.131,33.049,-8.428e-05
862.3,30.212,30.128,33.023,-0.0072814
862.4,30.207,30.117,32.983,-0.023645
862.5,30.203,30.11,32.964,-0.031972
862.6,30.2,30.105,32.955,-0.025152
862.7,30.197,30.102,32.948,-0.01332
862.8,30.196,30.099,32.944,-0.0062836
862.9,30.197,30.095,32.942,-0.0027751
863,30.197,30.09,32.94,-0.00046724
863.1,30.197,30.085,32.936,0
863.2,30.198,30.08,32.93,0
863.3,30.198,30.074,32.923,0
863.4,30.197,30.065,32.915,0
863.5,30.192,30.051,32.906,0
863.6,30.189,30.037,32.896,0
863.7,30.187,30.027,32.882,0
863.8,30.187,30.018,32.863,0
863.9,30.186,30.012,32.84,0
864,30.185,30.009,32.81,-0.010537
864.1,30.184,30.008,32.77,-0.051444
864.2,30.182,30.006,32.735,-0.081717
864.3,30.178,30.005,32.704,-0.098195
864.4,30.172,30.002,32.675,-0.10883
864.5,30.165,30.001,32.643,-0.099863
864.6,30.158,30,32.609,-0.047807
864.7,30.151,30.001,32.577,-0.0034474
864.8,30.148,30.005,32.548,-0.016785
864.9,30.145,30.011,32.521,-0.067612
865,30.143,30.016,32.498,-0.10544
865.1,30.135,30.011,32.482,-0.10487
865.2,30.121,29.999,32.469,-0.097286
865.3,30.112,29.991,32.459,-0.086348
865.4,30.116,29.997,32.453,-0.064916
865.5,30.127,30.011,32.449,-0.028282
865.6,30.135,30.022,32.446,-0.0028829
865.7,30.135,30.022,32.438,-0.00083342
865.8,30.134,30.021,32.425,-0.00025168
865.9,30.132,30.019,32.411,-7.1736e-06
866,30.128,30.015,32.4,-0.0057718
866.1,30.119,30.01,32.392,-0.021199
